fecha,brl_por_usd,uyu_por_usd,brl_por_uyu,uyu_por_brl,retorno_diario_brl_por_uyu,log_retorno_brl_por_uyu
2022-03-09,5.058800220489502,42.05499267578125,0.12029012249484419,8.313234530481598,-0.012352479911107328,-0.012429405932261162
2022-03-10,5.011499881744385,42.26740264892578,0.11856654461051326,8.434082339878954,-0.014328507183994366,-0.01443215147968635
2022-03-11,5.009699821472168,42.20638656616211,0.11869530251349607,8.424933243556934,0.0010859547556671956,0.001085365533342042
2022-03-14,5.073500156402588,41.94021987915039,0.12096980347317543,8.266525788162879,0.019162518747704915,0.018981229990489012
2022-03-15,5.121399879455566,42.03385543823242,0.1218398794510135,8.207493347053552,0.007192505508459401,0.007166762803378024
2022-03-16,5.1631999015808105,42.043922424316406,0.12280490505792192,8.142997216017895,0.007920441248437271,0.00788923920135165
2022-03-17,5.0738749504089355,42.200042724609375,0.12023388183562324,8.31712313312101,-0.020935834941495535,-0.02115809717086936
2022-03-18,5.039400100708008,42.149391174316406,0.11956044821303967,8.36396998293401,-0.005601030361011339,-0.005616774949699366
2022-03-21,5.0177998542785645,42.10683822631836,0.11916828870666073,8.39149417058052,-0.003280010339875683,-0.0032854013654315395
2022-03-22,4.935200214385986,41.98563766479492,0.11754496272719864,8.50738284992123,-0.013622130493608053,-0.013715763001697745
2022-03-23,4.909999847412109,41.98179244995117,0.11695545999532042,8.550263493812189,-0.005015125431162448,-0.005027743377441496
2022-03-24,4.82420015335083,41.982906341552734,0.11490867530950473,8.702563120726225,-0.017500548378823755,-0.017655493385261956
2022-03-25,4.826300144195557,41.820499420166016,0.11540512932918957,8.665126115387219,0.004320422442845695,0.004311116212738497
2022-03-28,4.7368998527526855,41.91807174682617,0.11300376318267408,8.849262819535214,-0.020808140508778217,-0.021027680686714678
2022-03-29,4.764100074768066,41.24000930786133,0.11552131424616133,8.656411213164754,0.022278471022399104,0.022033931205073465
2022-03-30,4.756199836730957,40.929203033447266,0.11620553258376909,8.60544225189218,0.005922875289920748,0.005905404016908644
2022-03-31,4.769700050354004,40.9247932434082,0.11654793274055854,8.580160767210256,0.0029465047762904373,0.002942172339369886
2022-04-01,4.737800121307373,40.68233108520508,0.11645842297936478,8.586755465314772,-0.0007680081412770878,-0.0007683032106164944
2022-04-04,4.657199859619141,40.51614761352539,0.11494675910560759,8.699679815080717,-0.012980288029703413,-0.013065268146974063
2022-04-05,4.593800067901611,40.58126449584961,0.11320002284234972,8.833920478909002,-0.015196046211733982,-0.015312689306522742
2022-04-06,4.650700092315674,40.58095169067383,0.11460303168258328,8.725772654686015,0.012394068525829693,0.012317890846925472
2022-04-07,4.715199947357178,40.84463882446289,0.11544232200513731,8.662334424939052,0.007323456545884621,0.007296770249411111
2022-04-08,4.752099990844727,40.89215087890625,0.11621056581046812,8.605069539295894,0.006654784761663368,0.006632739432119283
2022-04-11,4.6981000900268555,41.49114227294922,0.11323139910490855,8.831472611881294,-0.02563593667049524,-0.025970263526092552
2022-04-12,4.693600177764893,41.56290817260742,0.11292761705395464,8.855229801955524,-0.0026828428629805945,-0.0026864481355910463
2022-04-13,4.673099994659424,41.10254669189453,0.1136936849604252,8.795563274671611,0.006783707355699775,0.006760801545481421
2022-04-14,4.690199851989746,40.894718170166016,0.11468962403588331,8.719184567970393,0.008759845155909884,0.008721700312422254
2022-04-15,4.701000213623047,40.779788970947266,0.1152776983954522,8.674704768736525,0.00512752888077217,0.005114427869353122
2022-04-18,4.7006001472473145,41.12853240966797,0.11429049061187405,8.749634327810877,-0.008563736067939254,-0.008600615557417868
2022-04-19,4.6519999504089355,41.163944244384766,0.11301152102409433,8.848655348924979,-0.011190516209463541,-0.01125360111259388
2022-04-20,4.664999961853027,40.726837158203125,0.11454363479618775,8.730297425774392,0.01355714672459607,0.013466070840388866
2022-04-21,4.620800018310547,40.728729248046875,0.11345308590820163,8.814215955387327,-0.009520816149466316,-0.009566428863928778
2022-04-22,4.620800018310547,40.82032012939453,0.11319852474608913,8.834037389118437,-0.0022437570567139797,-0.0022462780512841896
2022-04-25,4.795199871063232,40.36915969848633,0.11878374251230778,8.418660490482399,0.04934002257314418,0.048161416618771824
2022-04-26,4.876200199127197,39.58578109741211,0.12318059828421511,8.118161576815009,0.03701563596930568,0.03634700721405082
2022-04-27,4.997799873352051,39.54317855834961,0.12638842034353248,7.91211724366782,0.026041617787209814,0.02570830907134436
2022-04-28,4.963600158691406,40.180335998535156,0.12353306749033564,8.094998532099375,-0.022591886546534767,-0.022850993123174845
2022-04-29,4.93779993057251,40.321136474609375,0.1224618243010559,8.16581008577526,-0.008671712044740931,-0.00870953013005904
2022-05-02,4.97130012512207,40.89106369018555,0.12157424328179692,8.225426480196962,-0.007247818039007647,-0.007274211077455295
2022-05-03,5.084700107574463,40.802127838134766,0.12461850342084771,8.024490525479282,0.02504033796035654,0.024731965923683763
2022-05-04,4.958099842071533,40.08451843261719,0.1236911415165481,8.084653336845586,-0.007441606814742596,-0.007469433707885109
2022-05-05,4.918799877166748,40.36381912231445,0.12186160735339023,8.206029952485931,-0.014791149477047294,-0.014901629297671803
2022-05-06,5.0279998779296875,40.606868743896484,0.12382141330918142,8.076147519839765,0.016082226374282804,0.015954277352265844
